1,2,3,4,5,6,7,8,9,10,11,12
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
neg_ctrl,pos_ctrl,1,1,2,2,3,3,4,4,pos_ctrl,cells_only
